 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  10:58:48
 Units: L = cm   , T = days , M = mmol 



                               Node( 91)

         time         h        theta    Temp   
         76.0239      -55.67  0.2933   20.000
         76.0320      -55.69  0.2933   20.000
         76.0426      -55.70  0.2933   20.000
         76.0564      -55.72  0.2933   20.000
         76.0743      -55.75  0.2932   20.000
         76.0976      -55.79  0.2931   20.000
         76.1279      -55.84  0.2931   20.000
         76.1673      -55.90  0.2930   20.000
         76.2067      -55.96  0.2929   20.000
         76.2578      -56.04  0.2927   20.000
         76.3090      -56.13  0.2926   20.000
         76.3781      -56.23  0.2924   20.000
         76.4670      -56.37  0.2922   20.000
         76.5558      -56.51  0.2919   20.000
         76.6446      -56.65  0.2917   20.000
         76.7631      -56.83  0.2914   20.000
         76.8815      -57.01  0.2911   20.000
         77.0000      -57.19  0.2908   20.000
         77.0010      -57.20  0.2908   20.000
         77.0023      -57.20  0.2908   20.000
         77.0040      -57.20  0.2908   20.000
         77.0062      -57.20  0.2908   20.000
         77.0090      -57.21  0.2908   20.000
         77.0128      -57.21  0.2908   20.000
         77.0176      -57.22  0.2907   20.000
         77.0239      -57.23  0.2907   20.000
         77.0320      -57.24  0.2907   20.000
         77.0426      -57.26  0.2907   20.000
         77.0564      -57.28  0.2906   20.000
         77.0743      -57.31  0.2906   20.000
         77.0976      -57.34  0.2905   20.000
         77.1279      -57.39  0.2905   20.000
         77.1673      -57.45  0.2904   20.000
         77.2185      -57.52  0.2902   20.000
         77.2850      -57.62  0.2901   20.000
         77.3744      -57.76  0.2898   20.000
         77.4787      -57.91  0.2896   20.000
         77.6090      -58.10  0.2893   20.000
         77.8045      -58.38  0.2888   20.000
         78.0000      -58.65  0.2883   20.000
         78.2500      -58.98  0.2878   20.000
         78.6250      -59.40  0.2871   20.000
         79.0000      -59.74  0.2865   20.000
         79.5000      -60.06  0.2860   20.000
         80.0000      -60.26  0.2858   20.000
         80.0010      -60.27  0.2858   20.000
         80.0023      -60.26  0.2858   20.000
         80.0040      -60.27  0.2858   20.000
         80.0062      -60.27  0.2858   20.000
         80.0090      -60.27  0.2857   20.000
         80.0128      -60.27  0.2857   20.000
         80.0176      -60.27  0.2857   20.000
         80.0239      -60.27  0.2857   20.000
         80.0320      -60.28  0.2857   20.000
         80.0426      -60.28  0.2857   20.000
         80.0564      -60.29  0.2857   20.000
         80.0743      -60.29  0.2857   20.000
         80.0976      -60.30  0.2857   20.000
         80.1279      -60.31  0.2857   20.000
         80.1673      -60.32  0.2857   20.000
         80.2185      -60.33  0.2857   20.000
         80.2850      -60.35  0.2856   20.000
         80.3744      -60.36  0.2856   20.000
         80.4787      -60.38  0.2856   20.000
         80.6090      -60.38  0.2856   20.000
         80.8045      -60.38  0.2856   20.000
         81.0000      -60.37  0.2856   20.000
         81.0010      -60.37  0.2856   20.000
         81.0023      -60.37  0.2856   20.000
         81.0040      -60.37  0.2856   20.000
         81.0062      -60.37  0.2856   20.000
         81.0090      -60.37  0.2856   20.000
         81.0128      -60.37  0.2856   20.000
         81.0176      -60.37  0.2856   20.000
         81.0239      -60.37  0.2856   20.000
         81.0320      -60.37  0.2856   20.000
         81.0426      -60.36  0.2856   20.000
         81.0564      -60.36  0.2856   20.000
         81.0743      -60.36  0.2856   20.000
         81.0976      -60.36  0.2856   20.000
         81.1279      -60.36  0.2856   20.000
         81.1673      -60.35  0.2856   20.000
         81.2185      -60.34  0.2856   20.000
         81.2850      -60.34  0.2857   20.000
         81.3744      -60.32  0.2857   20.000
         81.4787      -60.31  0.2857   20.000
         81.6090      -60.28  0.2857   20.000
         81.8045      -60.25  0.2858   20.000
         82.0000      -60.22  0.2858   20.000
         82.2500      -60.18  0.2859   20.000
         82.5000      -60.15  0.2859   20.000
         82.7500      -60.13  0.2859   20.000
         83.0000      -60.12  0.2859   20.000
         83.5000      -60.13  0.2859   20.000
         84.0000      -60.15  0.2859   20.000
         84.0010      -60.15  0.2859   20.000
         84.0023      -60.15  0.2859   20.000
         84.0040      -60.15  0.2859   20.000
         84.0062      -60.15  0.2859   20.000
         84.0090      -60.15  0.2859   20.000
         84.0128      -60.15  0.2859   20.000
         84.0176      -60.15  0.2859   20.000
         84.0239      -60.15  0.2859   20.000
         84.0320      -60.15  0.2859   20.000
         84.0426      -60.15  0.2859   20.000
         84.0564      -60.16  0.2859   20.000
         84.0743      -60.16  0.2859   20.000
         84.0976      -60.16  0.2859   20.000
         84.1279      -60.16  0.2859   20.000
         84.1673      -60.16  0.2859   20.000
         84.2185      -60.17  0.2859   20.000
         84.2850      -60.17  0.2859   20.000
         84.3744      -60.18  0.2859   20.000
         84.4787      -60.19  0.2859   20.000
         84.6090      -60.20  0.2858   20.000
         84.8045      -60.22  0.2858   20.000
         85.0000      -60.24  0.2858   20.000
         85.2500      -60.28  0.2857   20.000
         85.6250      -60.35  0.2856   20.000
         86.0000      -60.44  0.2855   20.000
         86.5000      -60.59  0.2853   20.000
         87.0000      -60.78  0.2851   20.000
         87.5000      -60.99  0.2848   20.000
         88.0000      -61.25  0.2845   20.000
         89.0000      -61.87  0.2836   20.000
         90.0000      -62.61  0.2827   20.000
         91.0000      -63.45  0.2816   20.000
         91.0010      -63.44  0.2816   20.000
         91.0023      -63.44  0.2816   20.000
         91.0040      -63.44  0.2816   20.000
         91.0062      -63.45  0.2816   20.000
         91.0090      -63.45  0.2816   20.000
         91.0128      -63.45  0.2816   20.000
         91.0176      -63.46  0.2816   20.000
         91.0239      -63.46  0.2816   20.000
         91.0320      -63.47  0.2816   20.000
         91.0426      -63.48  0.2815   20.000
         91.0564      -63.49  0.2815   20.000
         91.0743      -63.50  0.2815   20.000
         91.0976      -63.52  0.2815   20.000
         91.1279      -63.55  0.2815   20.000
         91.1673      -63.58  0.2814   20.000
         91.2185      -63.63  0.2814   20.000
         91.2850      -63.68  0.2813   20.000
         91.3744      -63.76  0.2812   20.000
         91.4787      -63.85  0.2811   20.000
         91.5829      -63.94  0.2809   20.000
         91.7219      -64.07  0.2808   20.000
         92.0000      -64.32  0.2804   20.000
         92.2000      -64.51  0.2802   20.000
         92.4000      -64.70  0.2799   20.000
         92.7000      -64.98  0.2796   20.000
         93.0000      -65.28  0.2792   20.000
         93.3333      -65.60  0.2788   20.000
         93.6667      -65.93  0.2783   20.000
         94.0000      -66.25  0.2779   20.000
         94.5000      -66.71  0.2773   20.000
         95.0000      -67.14  0.2767   20.000
         96.0000      -67.89  0.2758   20.000
         97.0000      -68.58  0.2749   20.000
         98.0000      -69.23  0.2740   20.000
         99.0000      -69.87  0.2732   20.000
        100.0000      -70.52  0.2723   20.000
        101.0000      -71.19  0.2714   20.000
        102.0000      -71.87  0.2706   20.000
        103.0000      -72.56  0.2696   20.000
        104.0000      -73.27  0.2687   20.000
        105.0000      -73.98  0.2678   20.000
        106.0000      -74.69  0.2669   20.000
        106.0010      -74.69  0.2669   20.000
        106.0023      -74.69  0.2668   20.000
        106.0040      -74.69  0.2668   20.000
        106.0062      -74.70  0.2668   20.000
        106.0090      -74.70  0.2668   20.000
        106.0128      -74.70  0.2668   20.000
        106.0176      -74.70  0.2668   20.000
        106.0239      -74.71  0.2668   20.000
        106.0320      -74.71  0.2668   20.000
        106.0426      -74.72  0.2668   20.000
        106.0564      -74.73  0.2668   20.000
        106.0743      -74.74  0.2668   20.000
        106.0976      -74.76  0.2668   20.000
        106.1279      -74.78  0.2667   20.000
        106.1673      -74.81  0.2667   20.000
        106.2185      -74.85  0.2666   20.000
        106.2850      -74.89  0.2666   20.000
        106.3744      -74.96  0.2665   20.000
        106.4787      -75.03  0.2664   20.000
        106.6090      -75.12  0.2663   20.000
        106.8045      -75.27  0.2661   20.000
        107.0000      -75.41  0.2659   20.000
        107.0010      -75.41  0.2659   20.000
        107.0023      -75.41  0.2659   20.000
        107.0040      -75.41  0.2659   20.000
        107.0062      -75.41  0.2659   20.000
        107.0090      -75.41  0.2659   20.000
        107.0128      -75.41  0.2659   20.000
        107.0176      -75.42  0.2659   20.000
        107.0239      -75.42  0.2659   20.000
        107.0320      -75.43  0.2659   20.000
        107.0426      -75.44  0.2659   20.000
        107.0564      -75.45  0.2659   20.000
        107.0743      -75.46  0.2658   20.000
        107.0976      -75.48  0.2658   20.000
        107.1279      -75.50  0.2658   20.000
        107.1673      -75.53  0.2658   20.000
        107.2185      -75.56  0.2657   20.000
        107.2850      -75.61  0.2656   20.000
        107.3744      -75.69  0.2656   20.000
        107.4787      -75.78  0.2655   20.000
        107.6090      -75.90  0.2654   20.000
        107.8045      -76.06  0.2652   20.000
        108.0000      -76.22  0.2650   20.000
        108.0010      -76.22  0.2650   20.000
        108.0023      -76.22  0.2650   20.000
        108.0040      -76.23  0.2650   20.000
        108.0062      -76.23  0.2650   20.000
        108.0090      -76.23  0.2650   20.000
        108.0128      -76.23  0.2650   20.000
        108.0176      -76.24  0.2650   20.000
        108.0239      -76.24  0.2650   20.000
        108.0320      -76.25  0.2650   20.000
        108.0426      -76.26  0.2650   20.000
        108.0564      -76.27  0.2650   20.000
        108.0743      -76.28  0.2650   20.000
        108.0976      -76.30  0.2649   20.000
        108.1279      -76.33  0.2649   20.000
        108.1673      -76.36  0.2649   20.000
        108.2185      -76.40  0.2648   20.000
        108.2850      -76.46  0.2648   20.000
        108.3744      -76.53  0.2647   20.000
        108.4787      -76.62  0.2646   20.000
        108.6090      -76.72  0.2645   20.000
        108.8045      -76.88  0.2644   20.000
        109.0000      -77.04  0.2642   20.000
        109.2500      -77.25  0.2640   20.000
        109.6250      -77.55  0.2637   20.000
        110.0000      -77.83  0.2634   20.000
        110.5000      -78.17  0.2631   20.000
        111.0000      -78.47  0.2628   20.000
        111.5000      -78.70  0.2626   20.000
        112.0000      -78.87  0.2624   20.000
        112.0010      -78.88  0.2624   20.000
        112.0023      -78.88  0.2624   20.000
        112.0040      -78.88  0.2624   20.000
        112.0062      -78.88  0.2624   20.000
        112.0090      -78.88  0.2624   20.000
        112.0128      -78.88  0.2624   20.000
        112.0176      -78.88  0.2624   20.000
        112.0239      -78.88  0.2624   20.000
        112.0320      -78.89  0.2624   20.000
        112.0426      -78.89  0.2624   20.000
        112.0564      -78.89  0.2624   20.000
        112.0743      -78.90  0.2624   20.000
        112.0976      -78.91  0.2624   20.000
        112.1279      -78.92  0.2624   20.000
        112.1673      -78.93  0.2623   20.000
        112.2185      -78.94  0.2623   20.000
        112.2850      -78.96  0.2623   20.000
        112.3744      -78.98  0.2623   20.000
        112.4787      -79.01  0.2623   20.000
        112.6090      -79.03  0.2622   20.000
        112.8045      -79.06  0.2622   20.000
        113.0000      -79.08  0.2622   20.000
        113.0010      -79.08  0.2622   20.000
        113.0023      -79.08  0.2622   20.000
        113.0040      -79.08  0.2622   20.000
        113.0062      -79.08  0.2622   20.000
        113.0090      -79.08  0.2622   20.000
        113.0128      -79.08  0.2622   20.000
        113.0176      -79.08  0.2622   20.000
        113.0239      -79.08  0.2622   20.000
        113.0320      -79.08  0.2622   20.000
        113.0426      -79.08  0.2622   20.000
        113.0564      -79.08  0.2622   20.000
        113.0743      -79.08  0.2622   20.000
        113.0976      -79.09  0.2622   20.000
        113.1279      -79.09  0.2622   20.000
        113.1673      -79.09  0.2622   20.000
        113.2185      -79.09  0.2622   20.000
        113.2850      -79.09  0.2622   20.000
        113.3744      -79.09  0.2622   20.000
        113.4787      -79.09  0.2622   20.000
        113.6090      -79.09  0.2622   20.000
        113.8045      -79.08  0.2622   20.000
        114.0000      -79.06  0.2622   20.000
        114.0010      -79.06  0.2622   20.000
        114.0023      -79.06  0.2622   20.000
        114.0040      -79.06  0.2622   20.000
        114.0062      -79.06  0.2622   20.000
        114.0090      -79.06  0.2622   20.000
        114.0128      -79.06  0.2622   20.000
        114.0176      -79.06  0.2622   20.000
        114.0239      -79.06  0.2622   20.000
        114.0320      -79.06  0.2622   20.000
        114.0426      -79.05  0.2622   20.000
        114.0564      -79.05  0.2622   20.000
        114.0743      -79.05  0.2622   20.000
        114.0976      -79.05  0.2622   20.000
        114.1279      -79.05  0.2622   20.000
        114.1673      -79.04  0.2622   20.000
        114.2185      -79.03  0.2622   20.000
        114.2850      -79.03  0.2622   20.000
        114.3744      -79.01  0.2623   20.000
        114.4787      -79.00  0.2623   20.000
        114.6090      -78.98  0.2623   20.000
        114.8045      -78.95  0.2623   20.000
        115.0000      -78.91  0.2624   20.000
        115.0010      -78.91  0.2624   20.000
        115.0023      -78.91  0.2624   20.000
        115.0040      -78.91  0.2624   20.000
        115.0062      -78.91  0.2624   20.000
        115.0090      -78.91  0.2624   20.000
        115.0128      -78.91  0.2624   20.000
        115.0176      -78.91  0.2624   20.000
        115.0239      -78.91  0.2624   20.000
        115.0320      -78.90  0.2624   20.000
        115.0426      -78.90  0.2624   20.000
        115.0564      -78.90  0.2624   20.000
        115.0743      -78.90  0.2624   20.000
        115.0976      -78.89  0.2624   20.000
        115.1279      -78.89  0.2624   20.000
        115.1673      -78.88  0.2624   20.000
        115.2185      -78.87  0.2624   20.000
        115.2850      -78.86  0.2624   20.000
        115.3744      -78.84  0.2624   20.000
        115.4787      -78.82  0.2624   20.000
        115.6090      -78.79  0.2625   20.000
        115.8045      -78.75  0.2625   20.000
        116.0000      -78.71  0.2626   20.000
        116.2500      -78.64  0.2626   20.000
        116.6250      -78.50  0.2628   20.000
        117.0000      -78.30  0.2630   20.000
        117.5000      -77.87  0.2634   20.000
        118.0000      -77.23  0.2640   20.000
        118.0010      -77.24  0.2640   20.000
        118.0023      -77.24  0.2640   20.000
        118.0040      -77.24  0.2640   20.000
        118.0062      -77.24  0.2640   20.000
        118.0090      -77.23  0.2640   20.000
        118.0128      -77.23  0.2640   20.000
        118.0176      -77.22  0.2640   20.000
        118.0239      -77.21  0.2640   20.000
        118.0320      -77.20  0.2641   20.000
        118.0426      -77.19  0.2641   20.000
        118.0564      -77.17  0.2641   20.000
        118.0743      -77.15  0.2641   20.000
        118.0976      -77.12  0.2641   20.000
        118.1279      -77.07  0.2642   20.000
        118.1673      -77.02  0.2642   20.000
        118.2185      -76.95  0.2643   20.000
        118.2850      -76.85  0.2644   20.000
        118.3744      -76.71  0.2645   20.000
        118.4787      -76.53  0.2647   20.000
        118.6090      -76.31  0.2649   20.000
        118.8045      -75.93  0.2653   20.000
        119.0000      -75.55  0.2657   20.000
        119.0010      -75.55  0.2657   20.000
        119.0023      -75.55  0.2657   20.000
        119.0040      -75.55  0.2657   20.000
        119.0062      -75.54  0.2657   20.000
        119.0090      -75.54  0.2657   20.000
        119.0128      -75.53  0.2657   20.000
        119.0176      -75.52  0.2658   20.000
        119.0239      -75.51  0.2658   20.000
        119.0320      -75.50  0.2658   20.000
        119.0426      -75.48  0.2658   20.000
        119.0564      -75.46  0.2658   20.000
        119.0743      -75.43  0.2659   20.000
        119.0976      -75.39  0.2659   20.000
        119.1279      -75.33  0.2660   20.000
        119.1673      -75.26  0.2661   20.000
        119.2185      -75.16  0.2662   20.000
        119.2850      -75.03  0.2664   20.000
        119.3744      -74.84  0.2667   20.000
        119.4787      -74.62  0.2669   20.000
        119.6090      -74.32  0.2673   20.000
        119.8045      -73.87  0.2679   20.000
        120.0000      -73.40  0.2685   20.000
        120.2500      -72.78  0.2693   20.000
        120.5000      -72.17  0.2702   20.000
        120.7500      -71.55  0.2710   20.000
        121.0000      -70.94  0.2718   20.000
        121.5000      -69.76  0.2733   20.000
        122.0000      -68.65  0.2748   20.000
        122.5000      -67.61  0.2761   20.000
        123.0000      -66.67  0.2774   20.000
        124.0000      -65.31  0.2792   20.000
        125.0000      -64.43  0.2803   20.000
        126.0000      -63.98  0.2809   20.000
        127.0000      -63.93  0.2810   20.000
        128.0000      -64.21  0.2806   20.000
        129.0000      -64.68  0.2800   20.000
        130.0000      -65.33  0.2791   20.000
        131.0000      -66.11  0.2781   20.000
        132.0000      -67.00  0.2769   20.000
        133.0000      -67.95  0.2757   20.000
        133.0010      -67.95  0.2757   20.000
        133.0023      -67.95  0.2757   20.000
        133.0040      -67.95  0.2757   20.000
        133.0062      -67.96  0.2757   20.000
        133.0090      -67.96  0.2757   20.000
        133.0128      -67.96  0.2757   20.000
        133.0176      -67.97  0.2757   20.000
        133.0239      -67.97  0.2757   20.000
        133.0320      -67.98  0.2756   20.000
        133.0426      -67.99  0.2756   20.000
        133.0564      -68.00  0.2756   20.000
        133.0743      -68.02  0.2756   20.000
        133.0976      -68.04  0.2756   20.000
        133.1279      -68.07  0.2755   20.000
        133.1673      -68.11  0.2755   20.000
        133.2185      -68.16  0.2754   20.000
        133.2850      -68.23  0.2753   20.000
        133.3744      -68.31  0.2752   20.000
        133.4787      -68.42  0.2751   20.000
        133.6090      -68.54  0.2749   20.000
        133.8045      -68.74  0.2746   20.000
        134.0000      -68.94  0.2744   20.000
        134.2500      -69.19  0.2741   20.000
        134.5000      -69.45  0.2737   20.000
        134.7500      -69.71  0.2734   20.000
        135.0000      -69.97  0.2730   20.000
        135.5000      -70.51  0.2723   20.000
        136.0000      -71.04  0.2716   20.000
        136.5000      -71.58  0.2709   20.000
        137.0000      -72.12  0.2702   20.000
        137.0010      -72.13  0.2702   20.000
        137.0023      -72.13  0.2702   20.000
        137.0040      -72.13  0.2702   20.000
        137.0062      -72.13  0.2702   20.000
        137.0090      -72.13  0.2702   20.000
        137.0128      -72.14  0.2702   20.000
        137.0176      -72.14  0.2702   20.000
        137.0239      -72.15  0.2702   20.000
        137.0320      -72.16  0.2702   20.000
        137.0426      -72.17  0.2702   20.000
        137.0564      -72.19  0.2701   20.000
        137.0743      -72.20  0.2701   20.000
        137.0976      -72.23  0.2701   20.000
        137.1279      -72.26  0.2700   20.000
        137.1673      -72.31  0.2700   20.000
        137.2185      -72.36  0.2699   20.000
        137.2850      -72.43  0.2698   20.000
        137.3744      -72.53  0.2697   20.000
        137.4787      -72.64  0.2695   20.000
        137.6090      -72.78  0.2694   20.000
        137.8045      -73.00  0.2691   20.000
        138.0000      -73.21  0.2688   20.000
        138.2500      -73.48  0.2684   20.000
        138.5000      -73.75  0.2681   20.000
        138.7500      -74.02  0.2677   20.000
        139.0000      -74.29  0.2674   20.000
        139.5000      -74.81  0.2667   20.000
        140.0000      -75.34  0.2660   20.000
        140.5000      -75.91  0.2653   20.000
        141.0000      -76.52  0.2647   20.000
        142.0000      -77.71  0.2636   20.000
        142.0010      -77.71  0.2636   20.000
        142.0023      -77.71  0.2636   20.000
        142.0040      -77.71  0.2635   20.000
        142.0062      -77.71  0.2635   20.000
        142.0090      -77.72  0.2635   20.000
        142.0128      -77.72  0.2635   20.000
        142.0176      -77.73  0.2635   20.000
        142.0239      -77.74  0.2635   20.000
        142.0320      -77.74  0.2635   20.000
        142.0426      -77.76  0.2635   20.000
        142.0564      -77.77  0.2635   20.000
        142.0743      -77.79  0.2635   20.000
        142.0976      -77.82  0.2634   20.000
        142.1279      -77.86  0.2634   20.000
        142.1673      -77.90  0.2634   20.000
        142.2185      -77.96  0.2633   20.000
        142.2850      -78.04  0.2632   20.000
        142.3744      -78.15  0.2631   20.000
        142.4787      -78.27  0.2630   20.000
        142.6090      -78.42  0.2628   20.000
        142.8045      -78.65  0.2626   20.000
        143.0000      -78.88  0.2624   20.000
        143.0010      -78.88  0.2624   20.000
        143.0023      -78.88  0.2624   20.000
        143.0040      -78.88  0.2624   20.000
        143.0062      -78.88  0.2624   20.000
        143.0090      -78.89  0.2624   20.000
        143.0128      -78.89  0.2624   20.000
        143.0176      -78.90  0.2624   20.000
        143.0239      -78.90  0.2624   20.000
        143.0320      -78.91  0.2624   20.000
        143.0426      -78.92  0.2623   20.000
        143.0564      -78.94  0.2623   20.000
        143.0743      -78.96  0.2623   20.000
        143.0976      -78.99  0.2623   20.000
        143.1279      -79.02  0.2622   20.000
        143.1673      -79.07  0.2622   20.000
        143.2185      -79.13  0.2621   20.000
        143.2850      -79.21  0.2621   20.000
        143.3744      -79.31  0.2620   20.000
        143.4787      -79.43  0.2618   20.000
        143.6090      -79.58  0.2617   20.000
        143.8045      -79.80  0.2615   20.000
        144.0000      -80.02  0.2613   20.000
        144.0010      -80.03  0.2613   20.000
        144.0023      -80.03  0.2612   20.000
        144.0040      -80.03  0.2612   20.000
        144.0062      -80.03  0.2612   20.000
        144.0090      -80.03  0.2612   20.000
        144.0128      -80.04  0.2612   20.000
        144.0176      -80.04  0.2612   20.000
        144.0239      -80.05  0.2612   20.000
        144.0320      -80.06  0.2612   20.000
        144.0426      -80.07  0.2612   20.000
        144.0564      -80.09  0.2612   20.000
        144.0743      -80.11  0.2612   20.000
        144.0976      -80.14  0.2611   20.000
        144.1279      -80.17  0.2611   20.000
        144.1673      -80.21  0.2611   20.000
        144.2067      -80.26  0.2610   20.000
        144.2578      -80.32  0.2610   20.000
        144.3090      -80.38  0.2609   20.000
        144.3781      -80.45  0.2608   20.000
        144.4472      -80.53  0.2607   20.000
        144.5163      -80.61  0.2607   20.000
        144.5969      -80.70  0.2606   20.000
        144.6977      -80.82  0.2605   20.000
        144.7985      -80.93  0.2604   20.000
        144.8992      -81.04  0.2602   20.000
        145.0000      -81.16  0.2601   20.000
        145.0010      -81.16  0.2601   20.000
        145.0023      -81.16  0.2601   20.000
        145.0040      -81.16  0.2601   20.000
        145.0062      -81.16  0.2601   20.000
        145.0090      -81.17  0.2601   20.000
        145.0128      -81.17  0.2601   20.000
        145.0176      -81.18  0.2601   20.000
        145.0239      -81.18  0.2601   20.000
        145.0320      -81.19  0.2601   20.000
        145.0426      -81.20  0.2601   20.000
        145.0564      -81.22  0.2601   20.000
        145.0743      -81.24  0.2600   20.000
        145.0976      -81.26  0.2600   20.000
        145.1279      -81.30  0.2600   20.000
        145.1673      -81.34  0.2599   20.000
        145.2185      -81.40  0.2599   20.000
        145.2850      -81.47  0.2598   20.000
        145.3744      -81.57  0.2597   20.000
        145.4787      -81.69  0.2596   20.000
        145.6090      -81.84  0.2595   20.000
        145.8045      -82.05  0.2592   20.000
        146.0000      -82.27  0.2590   20.000
        146.0010      -82.27  0.2590   20.000
        146.0023      -82.27  0.2590   20.000
        146.0040      -82.27  0.2590   20.000
        146.0062      -82.27  0.2590   20.000
        146.0090      -82.28  0.2590   20.000
        146.0128      -82.28  0.2590   20.000
        146.0176      -82.29  0.2590   20.000
        146.0239      -82.29  0.2590   20.000
        146.0320      -82.30  0.2590   20.000
        146.0426      -82.32  0.2590   20.000
        146.0564      -82.33  0.2590   20.000
        146.0743      -82.35  0.2589   20.000
        146.0976      -82.38  0.2589   20.000
        146.1279      -82.41  0.2589   20.000
        146.1673      -82.45  0.2588   20.000
        146.2185      -82.51  0.2588   20.000
        146.2850      -82.58  0.2587   20.000
        146.3744      -82.68  0.2586   20.000
        146.4787      -82.79  0.2585   20.000
        146.6090      -82.94  0.2584   20.000
        146.8045      -83.15  0.2581   20.000
        147.0000      -83.36  0.2579   20.000
        147.0010      -83.36  0.2579   20.000
        147.0023      -83.36  0.2579   20.000
        147.0040      -83.36  0.2579   20.000
        147.0062      -83.36  0.2579   20.000
        147.0090      -83.37  0.2579   20.000
        147.0128      -83.37  0.2579   20.000
        147.0176      -83.37  0.2579   20.000
        147.0239      -83.38  0.2579   20.000
        147.0320      -83.39  0.2579   20.000
        147.0426      -83.40  0.2579   20.000
        147.0564      -83.42  0.2579   20.000
        147.0743      -83.44  0.2579   20.000
        147.0976      -83.46  0.2578   20.000
        147.1279      -83.49  0.2578   20.000
        147.1673      -83.53  0.2578   20.000
        147.2185      -83.59  0.2577   20.000
        147.2850      -83.66  0.2576   20.000
        147.3744      -83.75  0.2576   20.000
        147.4787      -83.86  0.2574   20.000
        147.6090      -83.99  0.2573   20.000
        147.8045      -84.17  0.2571   20.000
        148.0000      -84.35  0.2570   20.000
        148.2500      -84.54  0.2568   20.000
        148.5000      -84.70  0.2566   20.000
        148.7500      -84.82  0.2565   20.000
        149.0000      -84.89  0.2564   20.000
        149.5000      -84.79  0.2565   20.000
        150.0000      -84.41  0.2569   20.000
        150.5000      -83.80  0.2575   20.000
        151.0000      -82.96  0.2583   20.000
        152.0000      -80.84  0.2605   20.000
        153.0000      -78.63  0.2626   20.000
        153.0010      -78.62  0.2626   20.000
        153.0023      -78.62  0.2627   20.000
        153.0040      -78.61  0.2627   20.000
        153.0062      -78.61  0.2627   20.000
        153.0090      -78.60  0.2627   20.000
        153.0128      -78.59  0.2627   20.000
        153.0176      -78.58  0.2627   20.000
        153.0239      -78.57  0.2627   20.000
        153.0320      -78.55  0.2627   20.000
        153.0426      -78.53  0.2627   20.000
        153.0564      -78.50  0.2628   20.000
        153.0743      -78.46  0.2628   20.000
        153.0976      -78.40  0.2629   20.000
        153.1279      -78.34  0.2629   20.000
        153.1673      -78.25  0.2630   20.000
        153.2185      -78.14  0.2631   20.000
        153.2850      -77.99  0.2633   20.000
        153.3744      -77.79  0.2635   20.000
        153.4787      -77.57  0.2637   20.000
        153.6090      -77.29  0.2640   20.000
        153.8045      -76.88  0.2644   20.000
        154.0000      -76.48  0.2648   20.000
        154.0010      -76.48  0.2648   20.000
        154.0023      -76.48  0.2648   20.000
        154.0040      -76.47  0.2648   20.000
        154.0062      -76.47  0.2648   20.000
        154.0090      -76.46  0.2648   20.000
        154.0128      -76.46  0.2648   20.000
        154.0176      -76.45  0.2648   20.000
        154.0239      -76.43  0.2648   20.000
        154.0320      -76.42  0.2648   20.000
        154.0426      -76.40  0.2649   20.000
        154.0564      -76.37  0.2649   20.000
        154.0743      -76.33  0.2649   20.000
        154.0976      -76.29  0.2650   20.000
        154.1279      -76.23  0.2650   20.000
        154.1673      -76.15  0.2651   20.000
        154.2185      -76.05  0.2652   20.000
        154.2850      -75.92  0.2653   20.000
        154.3744      -75.76  0.2655   20.000
        154.4787      -75.59  0.2657   20.000
        154.6090      -75.40  0.2659   20.000
        154.8045      -75.12  0.2663   20.000
        155.0000      -74.85  0.2667   20.000
        155.0010      -74.84  0.2667   20.000
        155.0023      -74.84  0.2667   20.000
        155.0040      -74.84  0.2667   20.000
        155.0062      -74.84  0.2667   20.000
        155.0090      -74.83  0.2667   20.000
        155.0128      -74.83  0.2667   20.000
        155.0176      -74.82  0.2667   20.000
        155.0239      -74.81  0.2667   20.000
        155.0320      -74.80  0.2667   20.000
        155.0426      -74.79  0.2667   20.000
        155.0564      -74.77  0.2668   20.000
        155.0743      -74.74  0.2668   20.000
        155.0976      -74.71  0.2668   20.000
        155.1279      -74.67  0.2669   20.000
        155.1673      -74.62  0.2669   20.000
        155.2185      -74.55  0.2670   20.000
        155.2850      -74.47  0.2671   20.000
        155.3744      -74.35  0.2673   20.000
        155.4787      -74.23  0.2675   20.000
        155.6090      -74.08  0.2677   20.000
        155.8045      -73.87  0.2679   20.000
        156.0000      -73.66  0.2682   20.000
        156.2500      -73.41  0.2685   20.000
        156.5000      -73.14  0.2689   20.000
        156.7500      -72.84  0.2693   20.000
        157.0000      -72.49  0.2697   20.000
        157.0010      -72.50  0.2697   20.000
        157.0023      -72.49  0.2697   20.000
        157.0040      -72.49  0.2697   20.000
        157.0062      -72.49  0.2697   20.000
        157.0090      -72.49  0.2697   20.000
        157.0128      -72.48  0.2697   20.000
        157.0176      -72.47  0.2698   20.000
        157.0239      -72.47  0.2698   20.000
        157.0320      -72.45  0.2698   20.000
        157.0426      -72.44  0.2698   20.000
        157.0564      -72.42  0.2698   20.000
        157.0743      -72.39  0.2699   20.000
        157.0976      -72.36  0.2699   20.000
        157.1279      -72.32  0.2700   20.000
        157.1673      -72.26  0.2700   20.000
        157.2185      -72.18  0.2701   20.000
        157.2850      -72.07  0.2703   20.000
        157.3744      -71.92  0.2705   20.000
        157.4787      -71.73  0.2707   20.000
        157.6090      -71.48  0.2711   20.000
