1.100208e+003,1.007634e+000
1.100690e+003,1.007648e+000
1.101172e+003,1.006715e+000
1.101654e+003,1.005239e+000
1.102136e+003,1.006982e+000
1.102618e+003,1.007428e+000
1.103100e+003,1.006893e+000
1.103583e+003,1.008429e+000
1.104065e+003,1.008791e+000
1.104547e+003,1.006510e+000
1.105029e+003,1.004913e+000
1.105511e+003,1.005810e+000
1.105993e+003,1.008554e+000
1.106475e+003,1.008991e+000
1.106958e+003,1.006615e+000
1.107440e+003,1.005832e+000
1.107922e+003,1.006919e+000
1.108404e+003,1.005700e+000
1.108886e+003,1.006694e+000
1.109368e+003,1.007984e+000
1.109850e+003,1.007920e+000
1.110332e+003,1.007002e+000
1.110814e+003,1.006348e+000
1.111297e+003,1.005485e+000
1.111779e+003,1.004789e+000
1.112261e+003,1.005594e+000
1.112743e+003,1.007921e+000
1.113225e+003,1.009013e+000
1.113707e+003,1.006467e+000
1.114189e+003,1.005098e+000
1.114672e+003,1.005474e+000
1.115154e+003,1.005099e+000
1.115636e+003,1.005118e+000
1.116118e+003,1.004762e+000
1.116600e+003,1.005137e+000
1.117082e+003,1.003496e+000
1.117564e+003,1.003611e+000
1.118046e+003,1.004529e+000
1.118528e+003,1.004709e+000
1.119011e+003,1.003812e+000
1.119493e+003,1.003603e+000
1.119975e+003,1.004881e+000
1.120457e+003,1.006250e+000
1.120939e+003,1.006062e+000
1.121421e+003,1.005793e+000
1.121903e+003,1.006021e+000
1.122385e+003,1.005661e+000
1.122868e+003,1.005258e+000
1.123350e+003,1.005350e+000
1.123832e+003,1.004619e+000
1.124314e+003,1.004259e+000
1.124796e+003,1.003350e+000
1.125278e+003,1.004001e+000
1.125760e+003,1.006205e+000
1.126242e+003,1.005677e+000
1.126725e+003,1.004973e+000
1.127207e+003,1.006257e+000
1.127689e+003,1.007902e+000
1.128171e+003,1.008158e+000
1.128653e+003,1.006354e+000
1.129135e+003,1.005939e+000
1.129617e+003,1.005700e+000
1.130099e+003,1.005707e+000
1.130582e+003,1.004223e+000
1.131064e+003,1.004742e+000
1.131546e+003,1.005795e+000
1.132028e+003,1.006248e+000
1.132510e+003,1.005134e+000
1.132992e+003,1.004734e+000
1.133474e+003,1.005453e+000
1.133956e+003,1.005743e+000
1.134439e+003,1.005146e+000
1.134921e+003,1.003480e+000
1.135403e+003,1.003776e+000
1.135885e+003,1.005175e+000
1.136367e+003,1.004432e+000
1.136849e+003,1.003556e+000
1.137331e+003,1.005419e+000
1.137813e+003,1.005673e+000
1.138296e+003,1.006263e+000
1.138778e+003,1.007713e+000
1.139260e+003,1.006622e+000
1.139742e+003,1.005069e+000
1.140224e+003,1.004917e+000
1.140706e+003,1.005577e+000
1.141188e+003,1.005619e+000
1.141670e+003,1.004870e+000
1.142153e+003,1.002833e+000
1.142635e+003,1.002312e+000
1.143117e+003,1.001343e+000
1.143599e+003,1.000164e+000
1.144081e+003,9.965622e-001
1.144563e+003,9.924740e-001
1.145045e+003,9.875335e-001
1.145527e+003,9.803516e-001
1.146010e+003,9.719536e-001
1.146492e+003,9.642794e-001
