1.100208e+003,6.000000e+000
1.100690e+003,6.000000e+000
1.101172e+003,6.000000e+000
1.101654e+003,6.000000e+000
1.102136e+003,6.000000e+000
1.102618e+003,6.000000e+000
1.103100e+003,6.000000e+000
1.103583e+003,6.000000e+000
1.104065e+003,6.000000e+000
1.104547e+003,6.000000e+000
1.105029e+003,6.000000e+000
1.105511e+003,6.000000e+000
1.105993e+003,6.000000e+000
1.106475e+003,6.000000e+000
1.106958e+003,6.000000e+000
1.107440e+003,6.000000e+000
1.107922e+003,6.000000e+000
1.108404e+003,6.000000e+000
1.108886e+003,6.000000e+000
1.109368e+003,6.000000e+000
1.109850e+003,6.000000e+000
1.110332e+003,6.000000e+000
1.110814e+003,6.000000e+000
1.111297e+003,6.000000e+000
1.111779e+003,6.000000e+000
1.112261e+003,6.000000e+000
1.112743e+003,6.000000e+000
1.113225e+003,6.000000e+000
1.113707e+003,6.000000e+000
1.114189e+003,6.000000e+000
1.114672e+003,6.000000e+000
1.115154e+003,6.000000e+000
1.115636e+003,6.000000e+000
1.116118e+003,6.000000e+000
1.116600e+003,6.000000e+000
1.117082e+003,6.000000e+000
1.117564e+003,6.000000e+000
1.118046e+003,6.000000e+000
1.118528e+003,6.000000e+000
1.119011e+003,6.000000e+000
1.119493e+003,6.000000e+000
1.119975e+003,6.000000e+000
1.120457e+003,6.000000e+000
1.120939e+003,6.000000e+000
1.121421e+003,6.000000e+000
1.121903e+003,6.000000e+000
1.122385e+003,6.000000e+000
1.122868e+003,6.000000e+000
1.123350e+003,6.000000e+000
1.123832e+003,6.000000e+000
1.124314e+003,6.000000e+000
1.124796e+003,6.000000e+000
1.125278e+003,6.000000e+000
1.125760e+003,6.000000e+000
1.126242e+003,6.000000e+000
1.126725e+003,6.000000e+000
1.127207e+003,6.000000e+000
1.127689e+003,6.000000e+000
1.128171e+003,6.000000e+000
1.128653e+003,6.000000e+000
1.129135e+003,6.000000e+000
1.129617e+003,6.000000e+000
1.130099e+003,6.000000e+000
1.130582e+003,6.000000e+000
1.131064e+003,6.000000e+000
1.131546e+003,6.000000e+000
1.132028e+003,6.000000e+000
1.132510e+003,6.000000e+000
1.132992e+003,6.000000e+000
1.133474e+003,6.000000e+000
1.133956e+003,6.000000e+000
1.134439e+003,6.000000e+000
1.134921e+003,6.000000e+000
1.135403e+003,6.000000e+000
1.135885e+003,6.000000e+000
1.136367e+003,6.000000e+000
1.136849e+003,6.000000e+000
1.137331e+003,6.000000e+000
1.137813e+003,6.000000e+000
1.138296e+003,6.000000e+000
1.138778e+003,6.000000e+000
1.139260e+003,6.000000e+000
1.139742e+003,6.000000e+000
1.140224e+003,6.000000e+000
1.140706e+003,6.000000e+000
1.141188e+003,6.000000e+000
1.141670e+003,6.000000e+000
1.142153e+003,6.000000e+000
1.142635e+003,6.000000e+000
1.143117e+003,6.000000e+000
1.143599e+003,6.000000e+000
1.144081e+003,6.000000e+000
1.144563e+003,6.000000e+000
1.145045e+003,4.998029e+000
1.145527e+003,3.282841e+000
1.146010e+003,2.875140e+000
1.146492e+003,2.683436e+000
1.146974e+003,2.611696e+000
1.147456e+003,2.582076e+000
1.147938e+003,2.505033e+000
1.148420e+003,2.394911e+000
1.148902e+003,2.306355e+000
1.149384e+003,2.238539e+000
1.149867e+003,2.162042e+000
1.150349e+003,2.116068e+000
1.150831e+003,2.065234e+000
1.151313e+003,2.015979e+000
1.151795e+003,1.977363e+000
1.152277e+003,1.936087e+000
1.152759e+003,1.901953e+000
1.153241e+003,1.884244e+000
1.153724e+003,1.861872e+000
1.154206e+003,1.837637e+000
1.154688e+003,1.808311e+000
1.155170e+003,1.797364e+000
1.155652e+003,1.789861e+000
1.156134e+003,1.782575e+000
1.156616e+003,1.771487e+000
1.157098e+003,1.765435e+000
1.157581e+003,1.762737e+000
1.158063e+003,1.751849e+000
1.158545e+003,1.750290e+000
1.159027e+003,1.746240e+000
1.159509e+003,1.749084e+000
1.159991e+003,1.758670e+000
1.160473e+003,1.753023e+000
1.160955e+003,1.749585e+000
1.161438e+003,1.757133e+000
1.161920e+003,1.773574e+000
1.162402e+003,1.786261e+000
1.162884e+003,1.792502e+000
1.163366e+003,1.804753e+000
1.163848e+003,1.821630e+000
1.164330e+003,1.844640e+000
1.164812e+003,1.872083e+000
1.165295e+003,1.898883e+000
1.165777e+003,1.929306e+000
1.166259e+003,1.965359e+000
1.166741e+003,1.998149e+000
1.167223e+003,2.033776e+000
1.167705e+003,2.091377e+000
1.168187e+003,2.162404e+000
1.168669e+003,2.226911e+000
1.169151e+003,2.283729e+000
1.169634e+003,2.355299e+000
1.170116e+003,2.450984e+000
1.170598e+003,2.533563e+000
1.171080e+003,2.611888e+000
1.171562e+003,2.751719e+000
1.172044e+003,2.931684e+000
1.172526e+003,3.013288e+000
1.173009e+003,3.262510e+000
1.173491e+003,4.007381e+000
1.173973e+003,6.000000e+000
1.174455e+003,6.000000e+000
1.174937e+003,6.000000e+000
1.175419e+003,6.000000e+000
1.175901e+003,6.000000e+000
1.176383e+003,6.000000e+000
1.176865e+003,6.000000e+000
1.177348e+003,6.000000e+000
1.177830e+003,6.000000e+000
1.178312e+003,6.000000e+000
1.178794e+003,6.000000e+000
1.179276e+003,6.000000e+000
1.179758e+003,6.000000e+000
1.180240e+003,6.000000e+000
1.180723e+003,6.000000e+000
1.181205e+003,6.000000e+000
1.181687e+003,6.000000e+000
1.182169e+003,6.000000e+000
1.182651e+003,6.000000e+000
1.183133e+003,6.000000e+000
1.183615e+003,6.000000e+000
1.184097e+003,6.000000e+000
1.184579e+003,6.000000e+000
1.185062e+003,6.000000e+000
1.185544e+003,6.000000e+000
1.186026e+003,6.000000e+000
1.186508e+003,6.000000e+000
1.186990e+003,6.000000e+000
1.187472e+003,6.000000e+000
1.187954e+003,6.000000e+000
1.188437e+003,6.000000e+000
1.188919e+003,6.000000e+000
1.189401e+003,6.000000e+000
1.189883e+003,6.000000e+000
1.190365e+003,6.000000e+000
1.190847e+003,6.000000e+000
1.191329e+003,6.000000e+000
1.191811e+003,6.000000e+000
1.192293e+003,6.000000e+000
1.192776e+003,6.000000e+000
1.193258e+003,6.000000e+000
1.193740e+003,6.000000e+000
1.194222e+003,6.000000e+000
1.194704e+003,6.000000e+000
1.195186e+003,6.000000e+000
1.195668e+003,6.000000e+000
1.196151e+003,6.000000e+000
1.196633e+003,6.000000e+000
1.197115e+003,6.000000e+000
1.197597e+003,6.000000e+000
1.198079e+003,6.000000e+000
1.198561e+003,6.000000e+000
1.199043e+003,6.000000e+000
1.199525e+003,6.000000e+000
1.200007e+003,6.000000e+000
