1.100208e+003,3.386363e+000
1.100690e+003,3.155062e+000
1.101172e+003,3.146025e+000
1.101654e+003,3.389484e+000
1.102136e+003,3.593519e+000
1.102618e+003,4.458091e+000
1.103100e+003,6.000000e+000
1.103583e+003,6.000000e+000
1.104065e+003,4.102922e+000
1.104547e+003,3.594789e+000
1.105029e+003,3.655784e+000
1.105511e+003,6.000000e+000
1.105993e+003,6.000000e+000
1.106475e+003,3.908839e+000
1.106958e+003,3.654736e+000
1.107440e+003,6.000000e+000
1.107922e+003,6.000000e+000
1.108404e+003,6.000000e+000
1.108886e+003,4.070378e+000
1.109368e+003,4.352666e+000
1.109850e+003,6.000000e+000
1.110332e+003,6.000000e+000
1.110814e+003,4.855786e+000
1.111297e+003,4.806915e+000
1.111779e+003,6.000000e+000
1.112261e+003,6.000000e+000
1.112743e+003,6.000000e+000
1.113225e+003,3.652861e+000
1.113707e+003,3.806899e+000
1.114189e+003,4.941700e+000
1.114672e+003,4.012949e+000
1.115154e+003,3.282095e+000
1.115636e+003,3.485122e+000
1.116118e+003,4.470715e+000
1.116600e+003,3.919270e+000
1.117082e+003,3.614451e+000
1.117564e+003,6.000000e+000
1.118046e+003,6.000000e+000
1.118528e+003,5.245693e+000
1.119011e+003,3.617780e+000
1.119493e+003,3.263779e+000
1.119975e+003,3.594102e+000
1.120457e+003,5.172436e+000
1.120939e+003,3.750476e+000
1.121421e+003,6.000000e+000
1.121903e+003,6.000000e+000
1.122385e+003,6.000000e+000
1.122868e+003,3.939784e+000
1.123350e+003,3.417762e+000
1.123832e+003,3.548658e+000
1.124314e+003,3.876082e+000
1.124796e+003,3.612073e+000
1.125278e+003,3.627068e+000
1.125760e+003,3.518659e+000
1.126242e+003,6.000000e+000
1.126725e+003,6.000000e+000
1.127207e+003,3.590392e+000
1.127689e+003,3.518170e+000
1.128171e+003,3.522604e+000
1.128653e+003,6.000000e+000
1.129135e+003,6.000000e+000
1.129617e+003,4.800148e+000
1.130099e+003,6.000000e+000
1.130582e+003,6.000000e+000
1.131064e+003,6.000000e+000
1.131546e+003,6.000000e+000
1.132028e+003,3.469176e+000
1.132510e+003,3.482932e+000
1.132992e+003,3.703745e+000
1.133474e+003,4.077785e+000
1.133956e+003,3.728374e+000
1.134439e+003,3.540607e+000
1.134921e+003,6.000000e+000
1.135403e+003,6.000000e+000
1.135885e+003,6.000000e+000
