Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -1.200000e+001  1.000000e+000  1.000000e+000
  101    1    1    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   32 -3.720000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   33 -3.840000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   34 -3.960000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   35 -4.080000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   36 -4.200000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   37 -4.320000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   38 -4.440000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   39 -4.560000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   40 -4.680000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   41 -4.800000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   42 -4.920000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   43 -5.040000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   44 -5.160000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   45 -5.280000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   46 -5.400000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   47 -5.520000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   48 -5.640000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   49 -5.760000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   50 -5.880000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   51 -6.000000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   52 -6.120000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   53 -6.240000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   54 -6.360000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   55 -6.480000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   56 -6.600000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   57 -6.720000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   58 -6.840000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   59 -6.960000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   60 -7.080000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   61 -7.200000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   62 -7.320000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   63 -7.440000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   64 -7.560000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   65 -7.680000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   66 -7.800000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   67 -7.920000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   68 -8.040000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   69 -8.160000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   70 -8.280000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   71 -8.400000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   72 -8.520000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   73 -8.640000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   74 -8.760000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   75 -8.880000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   76 -9.000000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   77 -9.120000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   78 -9.240000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   79 -9.360000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   80 -9.480000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   81 -9.600000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   82 -9.720000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   83 -9.840000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   84 -9.960000e+000  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   85 -1.008000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   86 -1.020000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   87 -1.032000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   88 -1.044000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   89 -1.056000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   90 -1.068000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   91 -1.080000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   92 -1.092000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   93 -1.104000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   94 -1.116000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   95 -1.128000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   96 -1.140000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   97 -1.152000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   98 -1.164000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
   99 -1.176000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
  100 -1.188000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
  101 -1.200000e+001  0.000000e+000    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000
    5
   10   26   51   85  101
