 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 5.    Time:  12:21:56
 Units: L = cm   , T = days , M = mg   



                               Node( 10)                                 Node( 26)                                 Node( 51)                                 Node( 85)                                 Node(101)

         time         h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc           h        theta    Temp      Conc     
          7.4792        0.00  0.3500   20.000  0.5806E-12          0.00  0.3500   20.000  0.6911E-10          0.00  0.3500   20.000  0.1339E-07          0.00  0.3500   20.000  0.6086E-06          0.00  0.3500   20.000  0.1036E-05
          7.5526        0.00  0.3500   20.000  0.4926E-12          0.00  0.3500   20.000  0.5917E-10          0.00  0.3500   20.000  0.1180E-07          0.00  0.3500   20.000  0.5736E-06          0.00  0.3500   20.000  0.1013E-05
          7.6260        0.00  0.3500   20.000  0.4181E-12          0.00  0.3500   20.000  0.5066E-10          0.00  0.3500   20.000  0.1039E-07          0.00  0.3500   20.000  0.5397E-06          0.00  0.3500   20.000  0.9874E-06
          7.6994        0.00  0.3500   20.000  0.3548E-12          0.00  0.3500   20.000  0.4337E-10          0.00  0.3500   20.000  0.9145E-08          0.00  0.3500   20.000  0.5068E-06          0.00  0.3500   20.000  0.9602E-06
          7.7728        0.00  0.3500   20.000  0.3012E-12          0.00  0.3500   20.000  0.3712E-10          0.00  0.3500   20.000  0.8043E-08          0.00  0.3500   20.000  0.4751E-06          0.00  0.3500   20.000  0.9314E-06
          7.8462        0.00  0.3500   20.000  0.2556E-12          0.00  0.3500   20.000  0.3178E-10          0.00  0.3500   20.000  0.7070E-08          0.00  0.3500   20.000  0.4445E-06          0.00  0.3500   20.000  0.9013E-06
          7.9196        0.00  0.3500   20.000  0.2170E-12          0.00  0.3500   20.000  0.2720E-10          0.00  0.3500   20.000  0.6211E-08          0.00  0.3500   20.000  0.4153E-06          0.00  0.3500   20.000  0.8701E-06
          7.9930        0.00  0.3500   20.000  0.1843E-12          0.00  0.3500   20.000  0.2328E-10          0.00  0.3500   20.000  0.5454E-08          0.00  0.3500   20.000  0.3873E-06          0.00  0.3500   20.000  0.8381E-06
          8.0664        0.00  0.3500   20.000  0.1565E-12          0.00  0.3500   20.000  0.1992E-10          0.00  0.3500   20.000  0.4787E-08          0.00  0.3500   20.000  0.3607E-06          0.00  0.3500   20.000  0.8054E-06
          8.1398        0.00  0.3500   20.000  0.1329E-12          0.00  0.3500   20.000  0.1705E-10          0.00  0.3500   20.000  0.4199E-08          0.00  0.3500   20.000  0.3353E-06          0.00  0.3500   20.000  0.7724E-06
          8.2132        0.00  0.3500   20.000  0.1128E-12          0.00  0.3500   20.000  0.1459E-10          0.00  0.3500   20.000  0.3681E-08          0.00  0.3500   20.000  0.3113E-06          0.00  0.3500   20.000  0.7391E-06
          8.2866        0.00  0.3500   20.000  0.9582E-13          0.00  0.3500   20.000  0.1248E-10          0.00  0.3500   20.000  0.3226E-08          0.00  0.3500   20.000  0.2885E-06          0.00  0.3500   20.000  0.7058E-06
          8.3600        0.00  0.3500   20.000  0.8139E-13          0.00  0.3500   20.000  0.1068E-10          0.00  0.3500   20.000  0.2826E-08          0.00  0.3500   20.000  0.2671E-06          0.00  0.3500   20.000  0.6727E-06
          8.4334        0.00  0.3500   20.000  0.6913E-13          0.00  0.3500   20.000  0.9140E-11          0.00  0.3500   20.000  0.2474E-08          0.00  0.3500   20.000  0.2469E-06          0.00  0.3500   20.000  0.6398E-06
          8.5068        0.00  0.3500   20.000  0.5873E-13          0.00  0.3500   20.000  0.7820E-11          0.00  0.3500   20.000  0.2165E-08          0.00  0.3500   20.000  0.2279E-06          0.00  0.3500   20.000  0.6074E-06
          8.5802        0.00  0.3500   20.000  0.4990E-13          0.00  0.3500   20.000  0.6690E-11          0.00  0.3500   20.000  0.1894E-08          0.00  0.3500   20.000  0.2101E-06          0.00  0.3500   20.000  0.5756E-06
          8.6536        0.00  0.3500   20.000  0.4239E-13          0.00  0.3500   20.000  0.5724E-11          0.00  0.3500   20.000  0.1656E-08          0.00  0.3500   20.000  0.1934E-06          0.00  0.3500   20.000  0.5445E-06
          8.7270        0.00  0.3500   20.000  0.3602E-13          0.00  0.3500   20.000  0.4897E-11          0.00  0.3500   20.000  0.1448E-08          0.00  0.3500   20.000  0.1779E-06          0.00  0.3500   20.000  0.5141E-06
          8.8004        0.00  0.3500   20.000  0.3061E-13          0.00  0.3500   20.000  0.4189E-11          0.00  0.3500   20.000  0.1265E-08          0.00  0.3500   20.000  0.1633E-06          0.00  0.3500   20.000  0.4846E-06
          8.8738        0.00  0.3500   20.000  0.2602E-13          0.00  0.3500   20.000  0.3583E-11          0.00  0.3500   20.000  0.1105E-08          0.00  0.3500   20.000  0.1498E-06          0.00  0.3500   20.000  0.4561E-06
          8.9472        0.00  0.3500   20.000  0.2211E-13          0.00  0.3500   20.000  0.3065E-11          0.00  0.3500   20.000  0.9648E-09          0.00  0.3500   20.000  0.1373E-06          0.00  0.3500   20.000  0.4285E-06
          9.0206        0.00  0.3500   20.000  0.1879E-13          0.00  0.3500   20.000  0.2622E-11          0.00  0.3500   20.000  0.8421E-09          0.00  0.3500   20.000  0.1256E-06          0.00  0.3500   20.000  0.4019E-06
          9.0940        0.00  0.3500   20.000  0.1598E-13          0.00  0.3500   20.000  0.2243E-11          0.00  0.3500   20.000  0.7347E-09          0.00  0.3500   20.000  0.1149E-06          0.00  0.3500   20.000  0.3764E-06
          9.1674        0.00  0.3500   20.000  0.1358E-13          0.00  0.3500   20.000  0.1918E-11          0.00  0.3500   20.000  0.6408E-09          0.00  0.3500   20.000  0.1049E-06          0.00  0.3500   20.000  0.3520E-06
          9.2408        0.00  0.3500   20.000  0.1155E-13          0.00  0.3500   20.000  0.1641E-11          0.00  0.3500   20.000  0.5587E-09          0.00  0.3500   20.000  0.9569E-07          0.00  0.3500   20.000  0.3287E-06
          9.3142        0.00  0.3500   20.000  0.9816E-14          0.00  0.3500   20.000  0.1403E-11          0.00  0.3500   20.000  0.4870E-09          0.00  0.3500   20.000  0.8720E-07          0.00  0.3500   20.000  0.3065E-06
          9.3876        0.00  0.3500   20.000  0.8346E-14          0.00  0.3500   20.000  0.1200E-11          0.00  0.3500   20.000  0.4243E-09          0.00  0.3500   20.000  0.7939E-07          0.00  0.3500   20.000  0.2854E-06
          9.4610        0.00  0.3500   20.000  0.7097E-14          0.00  0.3500   20.000  0.1026E-11          0.00  0.3500   20.000  0.3696E-09          0.00  0.3500   20.000  0.7220E-07          0.00  0.3500   20.000  0.2654E-06
          9.5344        0.00  0.3500   20.000  0.6035E-14          0.00  0.3500   20.000  0.8778E-12          0.00  0.3500   20.000  0.3219E-09          0.00  0.3500   20.000  0.6561E-07          0.00  0.3500   20.000  0.2465E-06
          9.6078        0.00  0.3500   20.000  0.5132E-14          0.00  0.3500   20.000  0.7507E-12          0.00  0.3500   20.000  0.2802E-09          0.00  0.3500   20.000  0.5956E-07          0.00  0.3500   20.000  0.2286E-06
          9.6812        0.00  0.3500   20.000  0.4365E-14          0.00  0.3500   20.000  0.6420E-12          0.00  0.3500   20.000  0.2439E-09          0.00  0.3500   20.000  0.5402E-07          0.00  0.3500   20.000  0.2117E-06
          9.7546        0.00  0.3500   20.000  0.3713E-14          0.00  0.3500   20.000  0.5490E-12          0.00  0.3500   20.000  0.2122E-09          0.00  0.3500   20.000  0.4895E-07          0.00  0.3500   20.000  0.1958E-06
          9.8280        0.00  0.3500   20.000  0.3158E-14          0.00  0.3500   20.000  0.4695E-12          0.00  0.3500   20.000  0.1846E-09          0.00  0.3500   20.000  0.4431E-07          0.00  0.3500   20.000  0.1809E-06
          9.9014        0.00  0.3500   20.000  0.2686E-14          0.00  0.3500   20.000  0.4015E-12          0.00  0.3500   20.000  0.1605E-09          0.00  0.3500   20.000  0.4009E-07          0.00  0.3500   20.000  0.1670E-06
          9.9507        0.00  0.3500   20.000  0.2409E-14          0.00  0.3500   20.000  0.3614E-12          0.00  0.3500   20.000  0.1461E-09          0.00  0.3500   20.000  0.3746E-07          0.00  0.3500   20.000  0.1581E-06
         10.0000        0.00  0.3500   20.000  0.2160E-14          0.00  0.3500   20.000  0.3252E-12          0.00  0.3500   20.000  0.1330E-09          0.00  0.3500   20.000  0.3499E-07          0.00  0.3500   20.000  0.1496E-06
         10.0734        0.00  0.3500   20.000  0.1838E-14          0.00  0.3500   20.000  0.2781E-12          0.00  0.3500   20.000  0.1156E-09          0.00  0.3500   20.000  0.3159E-07          0.00  0.3500   20.000  0.1377E-06
         10.1468        0.00  0.3500   20.000  0.1564E-14          0.00  0.3500   20.000  0.2378E-12          0.00  0.3500   20.000  0.1004E-09          0.00  0.3500   20.000  0.2850E-07          0.00  0.3500   20.000  0.1266E-06
         10.2202        0.00  0.3500   20.000  0.1330E-14          0.00  0.3500   20.000  0.2034E-12          0.00  0.3500   20.000  0.8723E-10          0.00  0.3500   20.000  0.2569E-07          0.00  0.3500   20.000  0.1163E-06
         10.2936        0.00  0.3500   20.000  0.1132E-14          0.00  0.3500   20.000  0.1739E-12          0.00  0.3500   20.000  0.7576E-10          0.00  0.3500   20.000  0.2314E-07          0.00  0.3500   20.000  0.1066E-06
         10.3670        0.00  0.3500   20.000  0.9633E-15          0.00  0.3500   20.000  0.1487E-12          0.00  0.3500   20.000  0.6578E-10          0.00  0.3500   20.000  0.2083E-07          0.00  0.3500   20.000  0.9773E-07
         10.4404        0.00  0.3500   20.000  0.8198E-15          0.00  0.3500   20.000  0.1271E-12          0.00  0.3500   20.000  0.5710E-10          0.00  0.3500   20.000  0.1874E-07          0.00  0.3500   20.000  0.8947E-07
         10.5138        0.00  0.3500   20.000  0.6977E-15          0.00  0.3500   20.000  0.1087E-12          0.00  0.3500   20.000  0.4956E-10          0.00  0.3500   20.000  0.1684E-07          0.00  0.3500   20.000  0.8182E-07
         10.5872        0.00  0.3500   20.000  0.5938E-15          0.00  0.3500   20.000  0.9296E-13          0.00  0.3500   20.000  0.4300E-10          0.00  0.3500   20.000  0.1513E-07          0.00  0.3500   20.000  0.7476E-07
         10.6606        0.00  0.3500   20.000  0.5055E-15          0.00  0.3500   20.000  0.7949E-13          0.00  0.3500   20.000  0.3731E-10          0.00  0.3500   20.000  0.1358E-07          0.00  0.3500   20.000  0.6824E-07
         10.7340        0.00  0.3500   20.000  0.4303E-15          0.00  0.3500   20.000  0.6797E-13          0.00  0.3500   20.000  0.3236E-10          0.00  0.3500   20.000  0.1218E-07          0.00  0.3500   20.000  0.6223E-07
         10.8074        0.00  0.3500   20.000  0.3663E-15          0.00  0.3500   20.000  0.5811E-13          0.00  0.3500   20.000  0.2806E-10          0.00  0.3500   20.000  0.1092E-07          0.00  0.3500   20.000  0.5670E-07
         10.8808        0.00  0.3500   20.000  0.3118E-15          0.00  0.3500   20.000  0.4969E-13          0.00  0.3500   20.000  0.2433E-10          0.00  0.3500   20.000  0.9780E-08          0.00  0.3500   20.000  0.5162E-07
         10.9542        0.00  0.3500   20.000  0.2655E-15          0.00  0.3500   20.000  0.4249E-13          0.00  0.3500   20.000  0.2109E-10          0.00  0.3500   20.000  0.8756E-08          0.00  0.3500   20.000  0.4695E-07
         11.0276        0.00  0.3500   20.000  0.2260E-15          0.00  0.3500   20.000  0.3633E-13          0.00  0.3500   20.000  0.1828E-10          0.00  0.3500   20.000  0.7834E-08          0.00  0.3500   20.000  0.4266E-07
         11.1010        0.00  0.3500   20.000  0.1924E-15          0.00  0.3500   20.000  0.3106E-13          0.00  0.3500   20.000  0.1584E-10          0.00  0.3500   20.000  0.7005E-08          0.00  0.3500   20.000  0.3874E-07
         11.1744        0.00  0.3500   20.000  0.1639E-15          0.00  0.3500   20.000  0.2656E-13          0.00  0.3500   20.000  0.1372E-10          0.00  0.3500   20.000  0.6260E-08          0.00  0.3500   20.000  0.3515E-07
         11.2478        0.00  0.3500   20.000  0.1395E-15          0.00  0.3500   20.000  0.2271E-13          0.00  0.3500   20.000  0.1189E-10          0.00  0.3500   20.000  0.5591E-08          0.00  0.3500   20.000  0.3186E-07
         11.3212        0.00  0.3500   20.000  0.1188E-15          0.00  0.3500   20.000  0.1942E-13          0.00  0.3500   20.000  0.1030E-10          0.00  0.3500   20.000  0.4991E-08          0.00  0.3500   20.000  0.2886E-07
         11.3946        0.00  0.3500   20.000  0.1012E-15          0.00  0.3500   20.000  0.1660E-13          0.00  0.3500   20.000  0.8916E-11          0.00  0.3500   20.000  0.4453E-08          0.00  0.3500   20.000  0.2612E-07
         11.4680        0.00  0.3500   20.000  0.8617E-16          0.00  0.3500   20.000  0.1419E-13          0.00  0.3500   20.000  0.7719E-11          0.00  0.3500   20.000  0.3971E-08          0.00  0.3500   20.000  0.2362E-07
         11.5414        0.00  0.3500   20.000  0.7339E-16          0.00  0.3500   20.000  0.1214E-13          0.00  0.3500   20.000  0.6682E-11          0.00  0.3500   20.000  0.3539E-08          0.00  0.3500   20.000  0.2135E-07
         11.6148        0.00  0.3500   20.000  0.6251E-16          0.00  0.3500   20.000  0.1038E-13          0.00  0.3500   20.000  0.5784E-11          0.00  0.3500   20.000  0.3152E-08          0.00  0.3500   20.000  0.1928E-07
         11.6882        0.00  0.3500   20.000  0.5325E-16          0.00  0.3500   20.000  0.8872E-14          0.00  0.3500   20.000  0.5005E-11          0.00  0.3500   20.000  0.2806E-08          0.00  0.3500   20.000  0.1740E-07
         11.7616        0.00  0.3500   20.000  0.4535E-16          0.00  0.3500   20.000  0.7586E-14          0.00  0.3500   20.000  0.4331E-11          0.00  0.3500   20.000  0.2497E-08          0.00  0.3500   20.000  0.1569E-07
         11.8350        0.00  0.3500   20.000  0.3864E-16          0.00  0.3500   20.000  0.6486E-14          0.00  0.3500   20.000  0.3747E-11          0.00  0.3500   20.000  0.2221E-08          0.00  0.3500   20.000  0.1414E-07
         11.9084        0.00  0.3500   20.000  0.3291E-16          0.00  0.3500   20.000  0.5546E-14          0.00  0.3500   20.000  0.3241E-11          0.00  0.3500   20.000  0.1975E-08          0.00  0.3500   20.000  0.1273E-07
         11.9818        0.00  0.3500   20.000  0.2804E-16          0.00  0.3500   20.000  0.4742E-14          0.00  0.3500   20.000  0.2803E-11          0.00  0.3500   20.000  0.1755E-08          0.00  0.3500   20.000  0.1146E-07
         12.0552        0.00  0.3500   20.000  0.2389E-16          0.00  0.3500   20.000  0.4054E-14          0.00  0.3500   20.000  0.2424E-11          0.00  0.3500   20.000  0.1558E-08          0.00  0.3500   20.000  0.1031E-07
         12.1286        0.00  0.3500   20.000  0.2035E-16          0.00  0.3500   20.000  0.3466E-14          0.00  0.3500   20.000  0.2096E-11          0.00  0.3500   20.000  0.1383E-08          0.00  0.3500   20.000  0.9264E-08
         12.2020        0.00  0.3500   20.000  0.1734E-16          0.00  0.3500   20.000  0.2964E-14          0.00  0.3500   20.000  0.1812E-11          0.00  0.3500   20.000  0.1228E-08          0.00  0.3500   20.000  0.8321E-08
         12.2754        0.00  0.3500   20.000  0.1478E-16          0.00  0.3500   20.000  0.2534E-14          0.00  0.3500   20.000  0.1567E-11          0.00  0.3500   20.000  0.1089E-08          0.00  0.3500   20.000  0.7470E-08
         12.3488        0.00  0.3500   20.000  0.1259E-16          0.00  0.3500   20.000  0.2167E-14          0.00  0.3500   20.000  0.1354E-11          0.00  0.3500   20.000  0.9653E-09          0.00  0.3500   20.000  0.6702E-08
         12.4222        0.00  0.3500   20.000  0.1073E-16          0.00  0.3500   20.000  0.1853E-14          0.00  0.3500   20.000  0.1170E-11          0.00  0.3500   20.000  0.8555E-09          0.00  0.3500   20.000  0.6009E-08
         12.4956        0.00  0.3500   20.000  0.9144E-17          0.00  0.3500   20.000  0.1584E-14          0.00  0.3500   20.000  0.1011E-11          0.00  0.3500   20.000  0.7578E-09          0.00  0.3500   20.000  0.5385E-08
         12.5690        0.00  0.3500   20.000  0.7792E-17          0.00  0.3500   20.000  0.1354E-14          0.00  0.3500   20.000  0.8738E-12          0.00  0.3500   20.000  0.6710E-09          0.00  0.3500   20.000  0.4823E-08
         12.6424        0.00  0.3500   20.000  0.6641E-17          0.00  0.3500   20.000  0.1158E-14          0.00  0.3500   20.000  0.7549E-12          0.00  0.3500   20.000  0.5939E-09          0.00  0.3500   20.000  0.4317E-08
         12.7158        0.00  0.3500   20.000  0.5660E-17          0.00  0.3500   20.000  0.9902E-15          0.00  0.3500   20.000  0.6521E-12          0.00  0.3500   20.000  0.5255E-09          0.00  0.3500   20.000  0.3862E-08
         12.7892        0.00  0.3500   20.000  0.4824E-17          0.00  0.3500   20.000  0.8467E-15          0.00  0.3500   20.000  0.5632E-12          0.00  0.3500   20.000  0.4648E-09          0.00  0.3500   20.000  0.3453E-08
         12.8626        0.00  0.3500   20.000  0.4112E-17          0.00  0.3500   20.000  0.7239E-15          0.00  0.3500   20.000  0.4864E-12          0.00  0.3500   20.000  0.4109E-09          0.00  0.3500   20.000  0.3086E-08
         12.9360        0.00  0.3500   20.000  0.3505E-17          0.00  0.3500   20.000  0.6190E-15          0.00  0.3500   20.000  0.4200E-12          0.00  0.3500   20.000  0.3631E-09          0.00  0.3500   20.000  0.2756E-08
         13.0094        0.00  0.3500   20.000  0.2988E-17          0.00  0.3500   20.000  0.5293E-15          0.00  0.3500   20.000  0.3627E-12          0.00  0.3500   20.000  0.3208E-09          0.00  0.3500   20.000  0.2460E-08
         13.0828        0.00  0.3500   20.000  0.2547E-17          0.00  0.3500   20.000  0.4526E-15          0.00  0.3500   20.000  0.3131E-12          0.00  0.3500   20.000  0.2833E-09          0.00  0.3500   20.000  0.2195E-08
         13.1562        0.00  0.3500   20.000  0.2171E-17          0.00  0.3500   20.000  0.3870E-15          0.00  0.3500   20.000  0.2703E-12          0.00  0.3500   20.000  0.2501E-09          0.00  0.3500   20.000  0.1958E-08
         13.2296        0.00  0.3500   20.000  0.1851E-17          0.00  0.3500   20.000  0.3309E-15          0.00  0.3500   20.000  0.2333E-12          0.00  0.3500   20.000  0.2207E-09          0.00  0.3500   20.000  0.1745E-08
         13.3030        0.00  0.3500   20.000  0.1578E-17          0.00  0.3500   20.000  0.2829E-15          0.00  0.3500   20.000  0.2014E-12          0.00  0.3500   20.000  0.1947E-09          0.00  0.3500   20.000  0.1555E-08
         13.3764        0.00  0.3500   20.000  0.1345E-17          0.00  0.3500   20.000  0.2419E-15          0.00  0.3500   20.000  0.1738E-12          0.00  0.3500   20.000  0.1717E-09          0.00  0.3500   20.000  0.1385E-08
         13.4498        0.00  0.3500   20.000  0.1147E-17          0.00  0.3500   20.000  0.2069E-15          0.00  0.3500   20.000  0.1500E-12          0.00  0.3500   20.000  0.1514E-09          0.00  0.3500   20.000  0.1233E-08
         13.5232        0.00  0.3500   20.000  0.9781E-18          0.00  0.3500   20.000  0.1769E-15          0.00  0.3500   20.000  0.1294E-12          0.00  0.3500   20.000  0.1334E-09          0.00  0.3500   20.000  0.1097E-08
         13.5966        0.00  0.3500   20.000  0.8340E-18          0.00  0.3500   20.000  0.1512E-15          0.00  0.3500   20.000  0.1116E-12          0.00  0.3500   20.000  0.1176E-09          0.00  0.3500   20.000  0.9754E-09
         13.6700        0.00  0.3500   20.000  0.7111E-18          0.00  0.3500   20.000  0.1293E-15          0.00  0.3500   20.000  0.9632E-13          0.00  0.3500   20.000  0.1036E-09          0.00  0.3500   20.000  0.8671E-09
         13.7434        0.00  0.3500   20.000  0.6064E-18          0.00  0.3500   20.000  0.1106E-15          0.00  0.3500   20.000  0.8308E-13          0.00  0.3500   20.000  0.9118E-10          0.00  0.3500   20.000  0.7705E-09
         13.8168        0.00  0.3500   20.000  0.5171E-18          0.00  0.3500   20.000  0.9456E-16          0.00  0.3500   20.000  0.7166E-13          0.00  0.3500   20.000  0.8026E-10          0.00  0.3500   20.000  0.6843E-09
         13.8902        0.00  0.3500   20.000  0.4410E-18          0.00  0.3500   20.000  0.8086E-16          0.00  0.3500   20.000  0.6181E-13          0.00  0.3500   20.000  0.7063E-10          0.00  0.3500   20.000  0.6076E-09
         13.9636        0.00  0.3500   20.000  0.3761E-18          0.00  0.3500   20.000  0.6915E-16          0.00  0.3500   20.000  0.5330E-13          0.00  0.3500   20.000  0.6213E-10          0.00  0.3500   20.000  0.5392E-09
         14.0370        0.00  0.3500   20.000  0.3208E-18          0.00  0.3500   20.000  0.5913E-16          0.00  0.3500   20.000  0.4597E-13          0.00  0.3500   20.000  0.5464E-10          0.00  0.3500   20.000  0.4783E-09
         14.1104        0.00  0.3500   20.000  0.2736E-18          0.00  0.3500   20.000  0.5056E-16          0.00  0.3500   20.000  0.3963E-13          0.00  0.3500   20.000  0.4804E-10          0.00  0.3500   20.000  0.4241E-09
         14.1838        0.00  0.3500   20.000  0.2333E-18          0.00  0.3500   20.000  0.4324E-16          0.00  0.3500   20.000  0.3417E-13          0.00  0.3500   20.000  0.4223E-10          0.00  0.3500   20.000  0.3760E-09
         14.2572        0.00  0.3500   20.000  0.1990E-18          0.00  0.3500   20.000  0.3697E-16          0.00  0.3500   20.000  0.2946E-13          0.00  0.3500   20.000  0.3710E-10          0.00  0.3500   20.000  0.3331E-09
         14.3306        0.00  0.3500   20.000  0.1697E-18          0.00  0.3500   20.000  0.3162E-16          0.00  0.3500   20.000  0.2540E-13          0.00  0.3500   20.000  0.3260E-10          0.00  0.3500   20.000  0.2951E-09
         14.4040        0.00  0.3500   20.000  0.1448E-18          0.00  0.3500   20.000  0.2704E-16          0.00  0.3500   20.000  0.2189E-13          0.00  0.3500   20.000  0.2863E-10          0.00  0.3500   20.000  0.2612E-09
         14.4774        0.00  0.3500   20.000  0.1235E-18          0.00  0.3500   20.000  0.2312E-16          0.00  0.3500   20.000  0.1887E-13          0.00  0.3500   20.000  0.2514E-10          0.00  0.3500   20.000  0.2312E-09
         14.5508        0.00  0.3500   20.000  0.1054E-18          0.00  0.3500   20.000  0.1977E-16          0.00  0.3500   20.000  0.1626E-13          0.00  0.3500   20.000  0.2206E-10          0.00  0.3500   20.000  0.2046E-09
         14.6242        0.00  0.3500   20.000  0.8988E-19          0.00  0.3500   20.000  0.1691E-16          0.00  0.3500   20.000  0.1402E-13          0.00  0.3500   20.000  0.1936E-10          0.00  0.3500   20.000  0.1809E-09
         14.6976        0.00  0.3500   20.000  0.7668E-19          0.00  0.3500   20.000  0.1446E-16          0.00  0.3500   20.000  0.1208E-13          0.00  0.3500   20.000  0.1699E-10          0.00  0.3500   20.000  0.1600E-09
         14.7710        0.00  0.3500   20.000  0.6541E-19          0.00  0.3500   20.000  0.1236E-16          0.00  0.3500   20.000  0.1041E-13          0.00  0.3500   20.000  0.1490E-10          0.00  0.3500   20.000  0.1414E-09
         14.8444        0.00  0.3500   20.000  0.5581E-19          0.00  0.3500   20.000  0.1057E-16          0.00  0.3500   20.000  0.8968E-14          0.00  0.3500   20.000  0.1307E-10          0.00  0.3500   20.000  0.1249E-09
         14.9178        0.00  0.3500   20.000  0.4761E-19          0.00  0.3500   20.000  0.9043E-17          0.00  0.3500   20.000  0.7727E-14          0.00  0.3500   20.000  0.1145E-10          0.00  0.3500   20.000  0.1103E-09
         14.9912        0.00  0.3500   20.000  0.4062E-19          0.00  0.3500   20.000  0.7733E-17          0.00  0.3500   20.000  0.6657E-14          0.00  0.3500   20.000  0.1004E-10          0.00  0.3500   20.000  0.9741E-10
         15.0646        0.00  0.3500   20.000  0.3466E-19          0.00  0.3500   20.000  0.6614E-17          0.00  0.3500   20.000  0.5735E-14          0.00  0.3500   20.000  0.8798E-11          0.00  0.3500   20.000  0.8598E-10
         15.1380        0.00  0.3500   20.000  0.2958E-19          0.00  0.3500   20.000  0.5656E-17          0.00  0.3500   20.000  0.4940E-14          0.00  0.3500   20.000  0.7708E-11          0.00  0.3500   20.000  0.7587E-10
         15.2114        0.00  0.3500   20.000  0.2524E-19          0.00  0.3500   20.000  0.4837E-17          0.00  0.3500   20.000  0.4255E-14          0.00  0.3500   20.000  0.6751E-11          0.00  0.3500   20.000  0.6692E-10
         15.2848        0.00  0.3500   20.000  0.2153E-19          0.00  0.3500   20.000  0.4137E-17          0.00  0.3500   20.000  0.3665E-14          0.00  0.3500   20.000  0.5912E-11          0.00  0.3500   20.000  0.5901E-10
         15.3582        0.00  0.3500   20.000  0.1838E-19          0.00  0.3500   20.000  0.3538E-17          0.00  0.3500   20.000  0.3156E-14          0.00  0.3500   20.000  0.5176E-11          0.00  0.3500   20.000  0.5202E-10
         15.4316        0.00  0.3500   20.000  0.1568E-19          0.00  0.3500   20.000  0.3026E-17          0.00  0.3500   20.000  0.2718E-14          0.00  0.3500   20.000  0.4531E-11          0.00  0.3500   20.000  0.4585E-10
         15.5050        0.00  0.3500   20.000  0.1338E-19          0.00  0.3500   20.000  0.2588E-17          0.00  0.3500   20.000  0.2341E-14          0.00  0.3500   20.000  0.3965E-11          0.00  0.3500   20.000  0.4039E-10
         15.5784        0.00  0.3500   20.000  0.1142E-19          0.00  0.3500   20.000  0.2213E-17          0.00  0.3500   20.000  0.2016E-14          0.00  0.3500   20.000  0.3469E-11          0.00  0.3500   20.000  0.3558E-10
         15.6518        0.00  0.3500   20.000  0.9746E-20          0.00  0.3500   20.000  0.1893E-17          0.00  0.3500   20.000  0.1736E-14          0.00  0.3500   20.000  0.3035E-11          0.00  0.3500   20.000  0.3133E-10
         15.7252        0.00  0.3500   20.000  0.8317E-20          0.00  0.3500   20.000  0.1619E-17          0.00  0.3500   20.000  0.1494E-14          0.00  0.3500   20.000  0.2654E-11          0.00  0.3500   20.000  0.2758E-10
         15.7986        0.00  0.3500   20.000  0.7099E-20          0.00  0.3500   20.000  0.1384E-17          0.00  0.3500   20.000  0.1287E-14          0.00  0.3500   20.000  0.2321E-11          0.00  0.3500   20.000  0.2427E-10
         15.8720        0.00  0.3500   20.000  0.6059E-20          0.00  0.3500   20.000  0.1184E-17          0.00  0.3500   20.000  0.1108E-14          0.00  0.3500   20.000  0.2029E-11          0.00  0.3500   20.000  0.2135E-10
         15.9454        0.00  0.3500   20.000  0.5171E-20          0.00  0.3500   20.000  0.1013E-17          0.00  0.3500   20.000  0.9537E-15          0.00  0.3500   20.000  0.1773E-11          0.00  0.3500   20.000  0.1878E-10
         16.0188        0.00  0.3500   20.000  0.4414E-20          0.00  0.3500   20.000  0.8662E-18          0.00  0.3500   20.000  0.8209E-15          0.00  0.3500   20.000  0.1550E-11          0.00  0.3500   20.000  0.1651E-10
         16.0922        0.00  0.3500   20.000  0.3767E-20          0.00  0.3500   20.000  0.7408E-18          0.00  0.3500   20.000  0.7067E-15          0.00  0.3500   20.000  0.1354E-11          0.00  0.3500   20.000  0.1452E-10
         16.1656        0.00  0.3500   20.000  0.3216E-20          0.00  0.3500   20.000  0.6336E-18          0.00  0.3500   20.000  0.6083E-15          0.00  0.3500   20.000  0.1183E-11          0.00  0.3500   20.000  0.1276E-10
         16.2390        0.00  0.3500   20.000  0.2745E-20          0.00  0.3500   20.000  0.5419E-18          0.00  0.3500   20.000  0.5235E-15          0.00  0.3500   20.000  0.1033E-11          0.00  0.3500   20.000  0.1121E-10
         16.3124        0.00  0.3500   20.000  0.2343E-20          0.00  0.3500   20.000  0.4635E-18          0.00  0.3500   20.000  0.4506E-15          0.00  0.3500   20.000  0.9022E-12          0.00  0.3500   20.000  0.9845E-11
         16.3858        0.00  0.3500   20.000  0.2000E-20          0.00  0.3500   20.000  0.3965E-18          0.00  0.3500   20.000  0.3878E-15          0.00  0.3500   20.000  0.7877E-12          0.00  0.3500   20.000  0.8646E-11
         16.4592        0.00  0.3500   20.000  0.1708E-20          0.00  0.3500   20.000  0.3391E-18          0.00  0.3500   20.000  0.3337E-15          0.00  0.3500   20.000  0.6876E-12          0.00  0.3500   20.000  0.7591E-11
